source,record_type,id,company,website,country,address,size_bytes,size_gib,is_published,time_until_publication,posted_at_utc,crawled_at_utc,crawled_at_kst,ransomware_group,discovery_date,estimated_attack_date,details_url,description,files_api_present
dragonforce,leak_post,5066e404-9247-4b73-8aee-92faef8cb064,PhD Services,www.phdservices.net,,"519 Abington St, Peoria, Illinois, 61603, United States",63924551434,59.53,true,,2024-09-05T10:58:31.173246+00:00,2025-10-17T09:54:09.938107+00:00,2025-10-17T18:54:09.938107+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=5066e404-9247-4b73-8aee-92faef8cb064,"Established in 1962, PHD Services is a women-owned and operated facility services provider headquartered in Illinois. With a rich legacy spanning over six decades, we have grown from a local enterprise to a regional leader, serving clients across the US. We provide a comprehensive range of support services that includes professional cleaning, facility support, grounds maintenance, and supply chain solutions.",true
dragonforce,leak_post,0f6d0d05-b1fd-4528-9436-7faafdb264d7,Deane Roofing and Cladding,deaneroofing.com,,"5920 Macleod Trl SW Ste 705, Calgary, Alberta",7075502509,6.59,true,,2024-08-22T11:40:17.638466+00:00,2025-10-17T09:54:09.938129+00:00,2025-10-17T18:54:09.938129+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=0f6d0d05-b1fd-4528-9436-7faafdb264d7,Deane Roofing and Cladding Limited operates from Northampton based Head Office and operates nationwide.,true
dragonforce,leak_post,efa0a77a-c047-4c1e-95dd-a4a401c21074,Raifalsa-Alelor Raifalsa-Alelor,www.alelor.fr,,"4 Rue De La Gare, Mietesheim, Grand-Est, 67580",24285174759,22.62,true,,2024-08-22T11:39:28.244230+00:00,2025-10-17T09:54:09.938152+00:00,2025-10-17T18:54:09.938152+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=efa0a77a-c047-4c1e-95dd-a4a401c21074,Raifalsa-Alelor is a company that operates in the Food & Beverage industry.,true
dragonforce,leak_post,cbd36ce6-3fe8-4a1f-96ba-a38222075ee7,J&J Network Engineering,jjnetwork.com.hk,,"Hong Kong, China",124201620152,115.67,true,,2024-08-17T21:27:01.147944+00:00,2025-10-17T09:54:09.938173+00:00,2025-10-17T18:54:09.938173+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=cbd36ce6-3fe8-4a1f-96ba-a38222075ee7,We have success to gain a group of renowned customers and J&J is recognized in the Building Automation and HVAC Control industrial.,true
dragonforce,leak_post,87ab4093-3164-4fd6-9802-19a854657ee4,David E Shambach Architect,www.shambach.com,,"261 N Court Ave, Tucson, Arizona, 85701, United States",131943170388,122.88,true,,2024-08-02T22:53:02.567724+00:00,2025-10-17T09:54:09.938195+00:00,2025-10-17T18:54:09.938195+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=87ab4093-3164-4fd6-9802-19a854657ee4,"David E. Shambach, Architect, Inc. [DESA] is a well-respected architecture firm in Tucson, Arizona. Established in 1993 and incorporated in 1994, DESA has continued to expand and develop our abilities in architecture, planning, interior design, project management / administration, sustainability, estimating, and construction. This broad depth of talent, knowledge, and experience enables DESA to successfully create, develop, and manage projects from initial client consultation through design and construction, culminating in functional, sustainable, and dignified buildings and spaces.",true
dragonforce,leak_post,a48dd706-263d-4ea5-8a43-052943c394a6,Dimbleby Funeral Homes,www.dimblebyfuneralhomes.com,,"40 Main St, Whitesboro, New York, 13492, United States",176069274765,163.98,true,,2024-07-24T10:47:52.925326+00:00,2025-10-17T09:54:09.938216+00:00,2025-10-17T18:54:09.938216+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=a48dd706-263d-4ea5-8a43-052943c394a6,"Since 1931, the Dimbleby Funeral Homes have been caring for families during the most difficult time of their lives. Our commitment to excellence and our passion for providing exceptional service to the families we are privileged to serve is unsurpassed in our area. Our team of caring professionals will assist your family in creating a meaningful, personalized and memorable ceremony to honor your loved one.",true
dragonforce,leak_post,499ddf76-6f3a-45a1-a6d7-7845587a24cd,John Gallin & Son,gallin.com,,"102 Madison Avenue, 9th Floor, New York, NY 10016",841748611803,783.94,true,,2024-07-24T09:34:00.894367+00:00,2025-10-17T09:54:09.938279+00:00,2025-10-17T18:54:09.938279+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=499ddf76-6f3a-45a1-a6d7-7845587a24cd,"Our firm was founded in 1886 by John Gallin, an Irish immigrant. The firm continues to be run by the Gallin family, now in its fourth generation of management.
We work on projects located throughout the New York City metro area. Additionally, we have special expertise working with the unique demands of Manhattan high-rise buildings.
Our clients comprise a cross-section of area businesses, including finance, retail, insurance, real estate, and law. We also have a great deal of experience working with non-profits and schools.",true
dragonforce,leak_post,8c52fef0-180e-44a8-abb5-7fa693b0752d,SBRPCA,www.rcc911.org,,"4440 W Broadway, Hawthorne, California, 90250, United States",58444255229,54.43,true,,2024-07-16T06:25:54.583925+00:00,2025-10-17T09:54:09.938314+00:00,2025-10-17T18:54:09.938314+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=8c52fef0-180e-44a8-abb5-7fa693b0752d,"South Bay Regional Public Communications Authority (SBRPCA), hosted by the City of Hawthorne, provides dispatching services of multiple police and fi re departments in southern California, including El Segundo, Hermosa Beach, Gardena, and Manhattan Beach. Business Challenge.",true
dragonforce,leak_post,709b7dae-c020-456a-a736-bf3b4ffa91fd,Mainland Machinery,mainlandmachinery.com,,"2255 Townline Road, Abbotsford, British Columbia, Canada",108486159461,101.04,true,,2024-07-16T06:21:20.390869+00:00,2025-10-17T09:54:09.938337+00:00,2025-10-17T18:54:09.938337+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=709b7dae-c020-456a-a736-bf3b4ffa91fd,"Having rich experience in the industrial mining equipment industry, Mainland Machinery is a one-stop shop for all companies in steel and heavy metal",true
dragonforce,leak_post,553dcce1-1eb4-4e7a-9009-b6f4f16e21ce,Raffmetal Spa,www.raffmetal.it,,"82 Via Malpaga 1, Casto, Lombardy, 25070, Italy",160753332744,149.71,true,,2024-07-08T16:45:11.906555+00:00,2025-10-17T09:54:09.938360+00:00,2025-10-17T18:54:09.938360+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=553dcce1-1eb4-4e7a-9009-b6f4f16e21ce,Minerals & Mining,true
dragonforce,leak_post,adf86d09-3d2b-44d2-9a63-66f2b0bba9d5,Vermont Panurgy,panurgyvt.com,,"21 Gregory Dr Ste 3, South Burlington, Vermont",2933908859,2.73,true,,2024-07-02T08:18:21.205688+00:00,2025-10-17T09:54:12.330008+00:00,2025-10-17T18:54:12.330008+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=adf86d09-3d2b-44d2-9a63-66f2b0bba9d5,"For over 30 years, we have also been providing outstanding IT and training services for state agencies.",true
dragonforce,leak_post,a4115d40-cd69-458f-9179-635428b0c9d4,Gray & Adams,adm.gray-adams.com,,"Head Office South Rd, Fraserburgh",8968870122,8.35,true,,2024-07-02T08:17:01.930261+00:00,2025-10-17T09:54:12.330059+00:00,2025-10-17T18:54:12.330059+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=a4115d40-cd69-458f-9179-635428b0c9d4,Gray & Adams is the UK market-leader in the manufacture of specialist temperature controlled and bespoke vehicles.,true
dragonforce,leak_post,056c3636-11b2-4c95-96db-b99ef813aa63,Elite Fitness,elitefitness.co.nz,,"92 Crawford St, Dunedin, Otago, New Zealand",5696420644,5.31,true,,2024-07-02T08:15:47.929724+00:00,2025-10-17T09:54:12.330091+00:00,2025-10-17T18:54:12.330091+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=056c3636-11b2-4c95-96db-b99ef813aa63,Elite Fitness has grown over the last 28 years with a true pioneering kiwi spirit to now being one of the largest fitness retailers in Australasia,true
dragonforce,leak_post,6db94d0a-a595-4666-b3bc-0182cac9c8a1,Super Gardens,supergardens.com.au,,"111 Global Ave, Essendon Fields, Victoria, 3041",128964145446,120.11,true,,2024-07-01T21:03:37.212450+00:00,2025-10-17T09:54:12.330124+00:00,2025-10-17T18:54:12.330124+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=6db94d0a-a595-4666-b3bc-0182cac9c8a1,"Founded in 1989, Super Gardens is a commercial grounds and landscaping company. Services include Commercial Mowing, Garden Maintenance, Complete Am enity, and Fine Turf Management, Playground Construction, and more. The company is headquartered in Mulgrave, Victoria, Australia.",true
dragonforce,leak_post,a191adc0-a3d5-4006-a5b7-1cc5f1bdf49b,EvoEvents,evoevents.co.nz,,P.O. Box 24034 3253 Hamilton,6588340501,6.14,true,,2024-06-08T18:06:01.346176+00:00,2025-10-17T09:54:12.330155+00:00,2025-10-17T18:54:12.330155+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=a191adc0-a3d5-4006-a5b7-1cc5f1bdf49b,Online competition resource.,true
dragonforce,leak_post,dd864f9c-0ba5-4ae7-9ef3-fd9bf04f7708,Parrish-McCall Constructors,parrish-mccall.com,,"3455 SW 42nd Ave, Gainesville, Florida, 32608",77183441501,71.88,true,,2024-06-08T15:34:05.632264+00:00,2025-10-17T09:54:12.330185+00:00,2025-10-17T18:54:12.330185+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=dd864f9c-0ba5-4ae7-9ef3-fd9bf04f7708,"Parrish-McCall Constructors is a full-service commercial construction company based in Gainesville, Florida that provides services in General Contracting, Design-Build, and Construction Management. We specialize in K-12 education, healthcare, higher education, government, and commercial construction for both public and private clients. Formed in 1968 as M.M. Parrish Construction Company, Parrish-McCall continues to be a relationship based construction firm whose primary goal is to build lasting relationships with clients by delivering quality and value through an open, transparent process.",true
dragonforce,leak_post,5a055199-ce5d-41ce-b85e-f8a485350b43,Davis & Young,davisyounglaw.com,,"1960 The Alameda Ste 210, San Jose, California",36277685962,33.79,true,,2024-05-31T18:58:27.106450+00:00,2025-10-17T09:54:12.330217+00:00,2025-10-17T18:54:12.330217+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=5a055199-ce5d-41ce-b85e-f8a485350b43,"Davis & Young is a respected full service civil litigation law firm based in San Jose, CA. Based in San Jose, California, Davis & Young has over 80years of combined experience in litigation and mediation. Our attorneys are recognized by the legal community for resolving disputes successfully while maintaining high professional standards. The firm's client-centered approach ensures that your case is handled with diligence and responsiveness at all stages. Davis & Young handles a broad range of legal matters, from employment disputes and public entity defense to catastrophic personal injury and wrongful death. Learn More about our practice areas.",true
dragonforce,leak_post,c2718e25-cb27-49f3-a1a0-a0e9fa08f919,biremote.net,one.biremote.net,,"URB. LAS AMERICAS CALLE 8 #H7, BAYAMON, PR 00959",11462701514,10.68,true,,2024-05-31T15:25:43.557113+00:00,2025-10-17T09:54:12.330246+00:00,2025-10-17T18:54:12.330246+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=c2718e25-cb27-49f3-a1a0-a0e9fa08f919,B & I CONSULTING SERVICES GROUP,true
dragonforce,leak_post,6b4720a1-5c8e-4eab-a3e9-b4303f0799c0,I.L.A. Local 1964,local1964.org,,"11 Teaneck Rd Ridgefield Park, NJ 07660",2960087519,2.76,true,,2024-05-29T14:37:13.773345+00:00,2025-10-17T09:54:12.330314+00:00,2025-10-17T18:54:12.330314+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=6b4720a1-5c8e-4eab-a3e9-b4303f0799c0,"Local 1964, International Longshoremen’s Association, Industrial & Miscellaneous Workers,  represents workers in various industries  and professions, running the gamut from Ocean Shipping, Trucking & Warehousing Logistics, to Nurses Aides, Dialysis Technicians, Building Maintenance workers, Grocery Store and Laundry Workers.

Chartered in 1970 the people of Local 1964 I.L.A. have fought hard to negotiate higher wages, good Health Benefits, Pensions, Vacations and Sick leave for its Union members for over 50 years.

We have insisted that Employers maintain and deliver decent working conditions and schedules. Additionally, Local 1964 I.L.A. has gone to every length to protect its members and provide job security to every worker covered by a Collective Bargaining Agreement.

Local 1964 is one of the largest International Longshoremen’s Local Unions with Union Membership in States stretching from the East Coast to California and multiple other States throughout the country from the Great Lakes to the Gulf of Mexico.

Local 1964 I.L.A. belongs to The South Atlantic and Gulf Coast District, Atlantic Coast District and the Great Lakes District of the I.L.A.

It is with your participation in mind that we have created this website. We hope that this tool helps you regarding frequently asked questions about your Union membership, organizing  and benefits.

The strength of any Union is its Members and the degree to which those Members participate.  Local 1964 has always encouraged its members  to participate in Union affairs.",true
dragonforce,leak_post,181137ec-2591-42e5-884c-2eec0b45510a,Dean Lumber & Supply,dean-lumber.com,,"24425 Three Notch Rd, Hollywood, Maryland",6743106296,6.28,true,,2024-05-16T20:01:09.877565+00:00,2025-10-17T09:54:12.330339+00:00,2025-10-17T18:54:12.330339+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=181137ec-2591-42e5-884c-2eec0b45510a,"Located in the heart of Southern Maryland, Dean Lumber offers an almost endless supply of your home building or remodeling needs. Whether it is garage doors or cabinets, millwork, insulation, spray foam, shower doors, mirrors, locksets, surrounds, countertops, vanities, siding or more, Dean Lumber has you covered. Not only does Dean Lumber carry all these fine products for your home remodeling projects, these products are from the top manufacturers, companies like: Anderson, Fiberon, Therma Tru, Simonton, Formica, Corian, Heatilator, Kraftmaid, GAF, Trex, Azek, Hurd, Amarr, Raynor, Certainteed, Hardi, and many more.",true
dragonforce,leak_post,d53a75f1-1678-473a-997b-6e91d0cbbc9f,Connelly Security Systems,cssltd.co.uk,,"16 Taylor St, Ayr, Ayrshire, KA8 8AU",17907125890,16.68,true,,2024-05-14T21:08:54.634520+00:00,2025-10-17T09:54:12.330363+00:00,2025-10-17T18:54:12.330363+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=d53a75f1-1678-473a-997b-6e91d0cbbc9f,"C.S.S. is now one of Scotland's most progressive security companies, employing over fifty customer liaison people ranging from customer service personnel, security surveyors, installation engineers, service engineers, control room operators and a strong management team. C.S.S operate from a purpose built head office in Glasgow that is a genuine 24hr operation business. Our service people are on call 365 days a year to respond to the needs of our customers at any time we are needed. C.S.S operate one of only a few National Security Industry approved Alarm Receiving Centres in Scotland. We monitor thousands of alarm systems from all over Scotland and pass the alerts via direct links to the emergency Police & Fire authority control centres. Our plan for the future is to continue providing a prompt, reliable service to our valued existing customer base. This has been one of the major factors in spreading the word to new customers that C.S.S is a company that can be trusted to provide security solutions, backed up with a quick response to any service requirement that may arise.",true
dragonforce,leak_post,4f1a7007-6cb8-4d67-a1d4-3f5f90a7532d,Persyn,www.persyn.be,,"113a Blokellestraat, Zwevegem, Flanders, 8550, Belgium",29317203144,27.30,true,,2024-05-13T23:41:29.059657+00:00,2025-10-17T09:54:12.330394+00:00,2025-10-17T18:54:12.330394+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=4f1a7007-6cb8-4d67-a1d4-3f5f90a7532d,"Construction. [persyn is een betrouwbaar, gezond en innovatief bouwbedrijf,gespecialiseerd in industriële en infrastructuurwerken,met waardering voor personeel enaandacht voor klantgerichte oplossingen.Onze specialiteiten zijn : rioleringswerken, wegeniswerken, pompstations, stationsgebouwen, bruggen, tunnels en industriële projecten.]",true
dragonforce,leak_post,257e3a8c-35fa-4668-b444-80e1f02b2678,Accurate Lock and Hardware,accuratelockandhardware.com,,"1 Annie Pl 1, Stamford, Connecticut, 06902, US",15981386878,14.88,true,,2024-05-13T21:06:39.798425+00:00,2025-10-17T09:54:14.800321+00:00,2025-10-17T18:54:14.800321+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=257e3a8c-35fa-4668-b444-80e1f02b2678,"Offer stunning custom door hardware for clients seeking unique door hardware for their custom residences, resorts, hotels, shops, restaurants, churches and commercial spaces. Baltica was founded in 1997 with the vision to merge the beauty of custom door hardware with the custom architecture which is being designed by our generation. The splendor of hand-finished door hardware stands out amid the mass produced product offerings in this fast track world which we live in. Each one of us is creating history. We can chose to create surroundings with an attention to detail and fine craftsmanship, or to create living spaces which reflect the throw away culture which we live in today. We can choose products which are made-to-order and handcrafted by artisans, or choose mass produced products which are made by machines along assembly lines in immense industrial buildings. The choice is ours. Our talented designers create custom hardware for homeowners, architects, interior designers and custom millworkers. We bring original designs to life. Baltica offers custom door hardware which is made in the tradition of old world craftsmanship of a bygone era. Our bespoke architectural hardware is sand cast of the finest bronze, brass and white bronze.",true
dragonforce,leak_post,a8d90c8c-8384-4a7b-8d94-577e70baeded,Altipal,www.altipal.com.co,,"69 Cra. B 19 A 47, Cundinamarca, Colombia",197247491779,183.70,true,,2024-05-13T19:30:37.119878+00:00,2025-10-17T09:54:14.800366+00:00,2025-10-17T18:54:14.800366+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=a8d90c8c-8384-4a7b-8d94-577e70baeded,"Marketing and distribution of leading brands in the market, accompanied by a team of extraordinary, passionate, committed and enterprising people.",true
dragonforce,leak_post,f76edaf0-8889-4786-9704-a53a477b1573,Fullington Trailways,fullingtontours.com,,"PO Box 211, Clearfield, Pennsylvania, 16830",51442347274,47.91,true,,2024-04-15T19:19:14.893814+00:00,2025-10-17T09:54:14.800391+00:00,2025-10-17T18:54:14.800391+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=f76edaf0-8889-4786-9704-a53a477b1573,"Fullington Auto Bus Co. Inc. provides transportation services. It offers intercity scheduled line run services from central Pennsylvania to destinations in Pittsburgh, Harrisburg, and Wilkes-Barre, Pennsylvania; and Buffalo, New York. The company also provides round trip transportation, limousines, VIP cruises, and school bus contracting services, as well as gift cards. Fullington Auto Bus Co. Inc. was founded in 1908 and is based in Clearfield, Pennsylvania. As of September, 2009, Fullington Auto Bus Co. Inc. operates as a subsidiary of RATP Développement.",true
dragonforce,leak_post,56b3878e-a7fd-4efb-b23a-67a23de209a3,Deacon Jones,www.speakindeacon.com,,"1109 N Brightleaf Blvd, Smithfield, North Carolina, United States",35058077348,32.65,true,,2024-04-15T10:51:07.971479+00:00,2025-10-17T09:54:14.800415+00:00,2025-10-17T18:54:14.800415+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=56b3878e-a7fd-4efb-b23a-67a23de209a3,"Our financing team is filled with knowledgeable professionals experienced in processing auto loans and leases. Each time one of our loyal customersis ready to begin their financing journey at Deacon Jones, they can count on finding a loan or lease option that works with their lifestyle and needs. Looking to put the car of your dreams in your driveway, on your terms? Fill out your finance application at Deacon Jones today!",true
dragonforce,leak_post,6890a3e9-4533-420a-8533-ce6e58880e81,New Production Concept,www.npcitaly.com,,Via Errico Malatesta 27/29 40026 Imola (BO) - Italy,20647172371,19.23,true,,2024-04-09T12:27:10.799108+00:00,2025-10-17T09:54:14.800439+00:00,2025-10-17T18:54:14.800439+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=6890a3e9-4533-420a-8533-ce6e58880e81,New Production Concept is a versatile company with a streamline organization able to provide a complete service for the production of automatic machines.,true
dragonforce,leak_post,2236dbaf-5081-4beb-9101-8037b9405d30,Vstblekinge Miljo,vmab.se,,"101-20 Perstorpsvägen 91, Morrum, Blekinge, Sweden",10997338008,10.24,true,,2024-04-09T12:23:52.249240+00:00,2025-10-17T09:54:14.800462+00:00,2025-10-17T18:54:14.800462+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=2236dbaf-5081-4beb-9101-8037b9405d30,Vstblekinge Miljo AB is a company that operates in the Transportation/Trucking/Railroad industry.,true
dragonforce,leak_post,e18dc36b-cc21-495e-ab1f-e4e0df33305c,Rigcon,www.rigcon.com,,rigcom.com.au,2922184350,2.72,true,,2024-04-09T12:18:57.027079+00:00,2025-10-17T09:54:14.800489+00:00,2025-10-17T18:54:14.800489+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=e18dc36b-cc21-495e-ab1f-e4e0df33305c,Civil Engineering Construction,true
dragonforce,leak_post,4f2505f5-4ee5-41f3-b145-9db8d42e0094,Team Locum,teamlocum.com,,"1st Floor, 3 Regal Court 8, Sovereign Road Kings Norton Business Centre Birmingham B30 3FJ",20964829776,19.53,true,,2024-04-09T12:06:54.533235+00:00,2025-10-17T09:54:14.800513+00:00,2025-10-17T18:54:14.800513+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=4f2505f5-4ee5-41f3-b145-9db8d42e0094,"Team Locum is a leading, specialist agency, run by healthcare professionals, and placing locum Pharmacists, Optometrists, Carers and other healthcare personnel, with an extensive range of highly satisfied clients across the UK.",true
dragonforce,leak_post,8d520d61-f814-408e-9bec-4e0bd08f416b,MajuHome Concept,www.online.majuhome.com.my,,"8/3,Eco Santuari, 42500 Telok Panglima Garang, Selangor, Malaysia",7345831852,6.84,true,,2024-04-09T12:03:08.923003+00:00,2025-10-17T09:54:14.800535+00:00,2025-10-17T18:54:14.800535+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=8d520d61-f814-408e-9bec-4e0bd08f416b,"Since 1986, MajuHome Concept has been one of the favourite brand to Malaysian consumers when it comes to furniture solutions that is of good quality that comes with latest and trendy design. We are proud to be providing our customers the luxury of getting all-inclusive furniture shopping experience in an enormous display house, ONE STOP under one roof.",true
dragonforce,leak_post,64f6a44b-a987-4741-b0b9-47baf3c09710,Saint Cecilia's Church of England School,saintcecilias.london,,"Sutherland Grove, London, SW18 5JR",7271420572,6.77,true,,2024-04-09T11:57:42.041200+00:00,2025-10-17T09:54:14.800558+00:00,2025-10-17T18:54:14.800558+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=64f6a44b-a987-4741-b0b9-47baf3c09710,"Saint Cecilia’s is a vibrant Church of England secondary school with a distinctive Christian ethos for pupils aged 11-18 years. The school first opened in September 2003 on the site of Wandsworth Boys School. It currently has close to 1,000 pupils on roll, including approximately 200 students in its thriving Sixth Form.",true
dragonforce,leak_post,7a087bc8-55dc-4a58-bd5a-6b7eaa3d5ec6,PalauGov,www.palaugov.pw,,"P.O. Box 6051 Koror, Palau 96940",22868622547,21.30,true,,2024-04-07T20:20:34.418817+00:00,2025-10-17T09:54:14.800582+00:00,2025-10-17T18:54:14.800582+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=7a087bc8-55dc-4a58-bd5a-6b7eaa3d5ec6,"We have read the article that was published here (https://*.media/palau-attack-who-was-behind-china-us) and would like to point out that our motivation is financial and we have nothing to do with political issues. Representatives of this state came to us, but for some reason they did not clarify the information about the leak. In three days, all the data from Palau will be available on our blog. You can find a lot of interesting information there. Thank you for your attention. Remember, this is just the beginning.",true
dragonforce,leak_post,af747cd1-c71b-4784-8478-2843e157ca10,Teton Orthopaedics,tetonortho.com,,"555 E Broadway Ave, Jackson, Wyoming, 83001",20915775231,19.48,true,,2024-04-05T16:55:48.608952+00:00,2025-10-17T09:54:14.800603+00:00,2025-10-17T18:54:14.800603+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=af747cd1-c71b-4784-8478-2843e157ca10,"For over 30 years, Teton Orthopaedics has provided exceptional orthopaedic care to the residents of Wyoming and beyond. Only the most dedicated, accomplished professionals earn a place on our team. Our highly-trained physicians are Board Certified and Fellowship trained, each practicing in a specific field of orthopaedics. This means that your exact needs can be taken care of with the most precise level of expertise. No matter how common or obscure your problem, we have the capability to offer the best treatment. With 9 clinic locations across the state, we make it convenient for patients seeking premier healthcare close to home. Our mission at Teton Orthopaedics is to continue providing world-class orthopaedic care, compassion, and expertise to our local residents and visitors.",true
dragonforce,leak_post,8f41eb99-5550-4d17-bc46-74ae5089fe44,Aussizz Group,www.aussizzgroup.com,,"Block Court 288-290 Collins St L 1, Melbourne",299481405043,278.91,true,,2024-04-05T10:56:02.419136+00:00,2025-10-17T09:54:14.800625+00:00,2025-10-17T18:54:14.800625+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=8f41eb99-5550-4d17-bc46-74ae5089fe44,"Established in 2009, Aussizz Group is one of the most trusted names offering quality immigration and education consultancy services. The team at Aussizz Group is accredited with many licenses and certifications including MARA (Migration Agents Registration Authority), MIA (Migration Institute of Australia) and QEAC (Qualified Education Agent Counsellor). Their expertise includes providing customised, tailor-made solutions in student visa, employer-sponsored visa, partner visa, business visa, visitor visa and GSM visa. The company also assists with professional year program, IELTS and PTE coaching and accommodation in Australia.",true
dragonforce,leak_post,2db362e6-090e-40f0-b039-82670e600e7c,Dunbier Boat Trailers,www.dunbier.com,,"124 Lahrs Rd, Ormeau, Queensland, 4208, Australia",1371627280,1.28,true,,2024-03-25T17:47:51.167657+00:00,2025-10-17T09:54:14.800717+00:00,2025-10-17T18:54:14.800717+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=2db362e6-090e-40f0-b039-82670e600e7c,"Established in 1969, Dunbier Marine Products has been manufacturing boat trailers for all types of Australian Boaties for over 50 years, building its reputation on quality, strength and reliability. With the Head Office situated in Braeside (Melbourne), Dunbier services the Australian market through 5 interstate offices, as well as an experienced and dedicated dealer network. Dunbier are proudly Australian family owned, operated and our trailers still made in Australia. With our support network across the country, you can feel safe knowing that we are there with you, wherever you go.",true
